Date,Open,High,Low,Close,Volume,Adj Close
2007-08-23,99.51,99.70,95.90,95.90,19300,95.90
2007-08-22,95.69,98.19,95.49,96.45,24000,96.45
2007-08-21,90.87,95.30,90.00,94.49,11000,94.49
2007-08-20,91.55,92.00,89.72,90.08,27400,90.08
2007-08-17,86.30,91.45,85.66,89.71,54400,89.71
2007-08-16,88.30,88.37,83.57,83.69,87700,83.69
2007-08-15,91.30,92.28,89.90,90.54,21000,90.54
2007-08-14,94.04,94.60,91.73,92.50,11200,92.50
2007-08-13,91.30,94.95,91.30,94.39,20500,94.39
2007-08-10,91.71,92.60,88.04,91.25,73800,91.25
2007-08-09,97.28,97.28,95.09,95.30,6100,95.30
2007-08-08,99.22,99.68,96.88,97.54,8300,97.54
2007-08-07,98.12,99.72,97.82,99.40,16000,99.40
2007-08-06,94.85,96.70,92.70,96.68,30700,96.68
2007-08-03,99.57,99.73,97.57,98.09,13100,98.09
2007-08-02,99.15,100.50,98.51,99.06,13700,99.06
2007-08-01,96.13,99.07,93.56,97.83,46500,97.83
2007-07-31,103.11,104.84,99.49,99.84,26500,99.84
2007-07-30,105.88,106.74,102.36,104.12,23900,104.12
2007-07-27,105.57,108.72,105.05,106.28,25300,106.28
2007-07-26,109.20,109.93,104.00,106.57,52400,106.57
2007-07-25,98.40,100.43,97.20,100.03,36800,100.03
2007-07-24,104.24,104.40,98.84,101.18,24400,101.18
2007-07-23,103.94,105.19,102.17,105.19,10800,105.19
2007-07-20,101.47,103.91,101.10,102.24,9200,102.24
2007-07-19,100.10,102.11,100.10,101.91,7100,101.91
2007-07-18,100.30,100.44,98.38,98.55,12100,98.55
2007-07-17,100.60,101.19,99.82,100.50,7700,100.50
2007-07-16,99.71,101.40,99.59,100.72,20200,100.72
2007-07-13,97.25,98.30,97.20,98.30,7300,98.30
2007-07-12,96.11,97.30,95.76,96.89,5300,96.89
2007-07-11,96.50,97.00,95.42,96.92,11200,96.92
2007-07-10,95.10,97.75,94.27,97.55,12400,97.55
2007-07-09,97.80,97.80,95.46,95.77,15800,95.77
2007-07-06,97.50,98.32,95.80,96.87,25400,96.87
2007-07-05,94.24,96.84,93.40,96.24,19500,96.24
2007-07-04,93.64,93.94,93.45,93.79,15300,93.79
2007-07-03,88.30,93.65,88.04,93.49,22300,93.49
2007-07-02,91.10,91.12,87.74,89.05,19700,89.05
2007-06-29,90.26,91.81,89.76,90.84,12400,90.84
2007-06-28,90.84,91.08,88.99,90.00,17500,90.00
2007-06-27,89.40,90.28,88.60,89.52,10800,89.52
2007-06-26,91.35,92.12,88.30,89.04,17500,89.04
2007-06-25,91.78,92.95,91.30,92.79,7000,92.79
2007-06-22,92.40,92.55,91.50,91.66,5600,91.66
2007-06-21,91.24,92.50,90.41,92.29,8500,92.29
2007-06-20,92.45,92.64,90.87,91.94,9000,91.94
2007-06-19,92.75,93.99,91.67,92.59,19600,92.59
2007-06-18,90.45,92.79,90.06,92.59,11200,92.59
